Feature ID	Taxon	Confidence
dd1ce7fa0b51fb593df441d7438a7f8c	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Leeuwenhoekiella; s__marinoflava	0.9999972626272984
d5e1e634af95dec37640db1b1835ec35	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__; s__	0.9887665460778778
cbc056fb6e048bc5f055e48bdf38fa15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.9999670477875032
ce9d9ce0f01a531e50e9abd8ceeec2f8	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9995472436526524
5e69e541fd3993a7a79f723222e8dfdd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__	0.9950375021369537
aa13ca1e92626e5b62b62bc0fcaa5d3a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__; s__	0.8713337379308888
45692b57a3576a0c2765baf9fc41912f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9953970295843867
303f5dc85e29987671510cbda9e91cef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__difficile	0.7227325097702417
94547667c40b362626ae7e0f8a27efc2	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__	0.999734391168353
e9c2f67b173f29df5f962be7ca3a0682	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__	0.7840080826884689
1f1aac7a499ef67d4b66d31bf3da2513	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__asahii	0.8734100931667423
c89f3a3cf2658519326a0f85dffa7da2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9405021599813645
4e7d91c19af18d387d3dc212ba19b97e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Salipiger; s__mucosus	0.8088059020174969
4c73bb5ee00931a622cc35835c558b41	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999994136027525
79c850a379951d961e2e9fbc71bb571f	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__	0.831152797975396
f1375382c33ea446cf84f395fff4ea60	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Vibrio	0.8434602508955966
96e60391fa37feb16ebdd0b258d412cb	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	0.8634934524039818
035043813c80ea4af9191b18701d3cdf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__difficile	0.7362397285743226
b1df1c618ff52291149e136c5995f3aa	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	0.7478829574165788
576446d04416afeb50d3a8ea47b9f136	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Microbulbifer	0.9999994756996788
ea8900930586a0f2a3e0742de7533265	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9999949774775495
9f731f79e33d3fc21807586433aadf7d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.7379744576950705
28b993e1ffc46ba86372af0f0f618f9a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.9998432571044985
12552575286593331e930c07d3c3dca2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Loktanella; s__salsilacus	0.8920475631222788
a02dff85149927c29a1e9890c2e4d4c5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__; s__	0.7170485351354293
9ee0c51b11f0354290b2d8dbd284971a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__	0.7601130440577348
796b4aabb74337e1bc56e3c345969a39	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MBNT15; f__; g__; s__	0.9998711059962571
396fef50e3ee7ace71f51a5ad410a448	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.9999573453661823
d77f47297b65c5c3aad5f664c7aba94a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__difficile	0.7693521986894923
89acf53b8d9155873f9a1f3f948b0f68	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae	0.995064628807239
484f6d74d1d3c2a2c36fdf309cdcebbc	k__Bacteria; p__Acidobacteria; c__BPC102; o__B110; f__; g__; s__	0.9998054980017281
8c67cb2cdc8c513f11c8fd1307fcf4b6	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9413963815061743
bfec6ee25800ebf07e40149a758cf8fc	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__	0.9995967769062917
00e2be2cca312f34df142b4d933c284c	k__Bacteria; p__Acidobacteria; c__BPC102; o__B110; f__; g__; s__	0.9999974169691193
